index,ano,data,rodada,time,tecnico,colocacao,gols,total_gols,gols_outro_time,dif_gols,derrota,empate,vitoria
6291,2019,2019-05-05,3,Corinthians,Fábio Carille,10.0,1.0,2.0,1.0,0.0,0,1,0
6292,2019,2019-05-05,3,Atlético-MG,Rodrigo Santana,2.0,2.0,3.0,1.0,1.0,0,0,1
6294,2019,2019-05-05,3,Flamengo,Abel Braga,7.0,1.0,2.0,1.0,0.0,0,1,0
6300,2019,2019-05-11,4,Botafogo,Eduardo Barroca,7.0,1.0,1.0,0.0,1.0,0,0,1
6301,2019,2019-05-12,4,Grêmio,Renato Gaúcho,18.0,0.0,0.0,0.0,0.0,0,1,0
6304,2019,2019-05-12,4,Cruzeiro,Mano Menezes,6.0,1.0,4.0,3.0,-2.0,1,0,0
6306,2019,2019-05-12,4,Palmeiras,Luiz Felipe Scolari,2.0,2.0,2.0,0.0,2.0,0,0,1
6309,2019,2019-05-13,4,São Paulo,Cuca,3.0,1.0,1.0,0.0,1.0,0,0,1
6310,2019,2019-05-18,5,Cruzeiro,Mano Menezes,11.0,1.0,5.0,4.0,-3.0,1,0,0
6311,2019,2019-05-19,5,Flamengo,Abel Braga,7.0,1.0,3.0,2.0,-1.0,1,0,0
6315,2019,2019-05-19,5,Botafogo,Eduardo Barroca,5.0,0.0,1.0,1.0,-1.0,1,0,0
6316,2019,2019-05-19,5,Corinthians,Fábio Carille,12.0,2.0,2.0,0.0,2.0,0,0,1
6319,2019,2019-05-20,5,Grêmio,Renato Gaúcho,18.0,1.0,3.0,2.0,-1.0,1,0,0
6320,2019,2019-05-25,6,Palmeiras,Luiz Felipe Scolari,1.0,1.0,1.0,0.0,1.0,0,0,1
6321,2019,2019-05-26,6,Atlético-MG,Rodrigo Santana,2.0,0.0,1.0,1.0,-1.0,1,0,0
6322,2019,2019-05-26,6,Internacional,Odair Hellmann,5.0,0.0,0.0,0.0,0.0,0,1,0
6325,2019,2019-05-27,6,São Paulo,Cuca,3.0,0.0,1.0,1.0,-1.0,1,0,0
6331,2019,2019-06-02,7,Grêmio,Renato Gaúcho,18.0,0.0,1.0,1.0,-1.0,1,0,0
6334,2019,2019-06-02,7,Cruzeiro,Mano Menezes,16.0,1.0,2.0,1.0,0.0,0,1,0
6336,2019,2019-06-03,7,Palmeiras,Luiz Felipe Scolari,1.0,2.0,3.0,1.0,1.0,0,0,1
6340,2019,2019-06-08,8,Internacional,Odair Hellmann,6.0,1.0,3.0,2.0,-1.0,1,0,0
6343,2019,2019-06-09,8,Corinthians,Fábio Carille,3.0,0.0,0.0,0.0,0.0,0,1,0
6345,2019,2019-06-09,8,São Paulo,Cuca,9.0,0.0,0.0,0.0,0.0,0,1,0
6346,2019,2019-06-10,8,Atlético-MG,Rodrigo Santana,2.0,1.0,4.0,3.0,-2.0,1,0,0
6347,2019,2019-06-10,8,Flamengo,Marcelo Salles,5.0,0.0,0.0,0.0,0.0,0,1,0
6348,2019,2019-06-10,8,Botafogo,Eduardo Barroca,8.0,2.0,3.0,1.0,1.0,0,0,1
6350,2019,2019-06-13,9,Grêmio,Renato Gaúcho,13.0,1.0,1.0,0.0,1.0,0,0,1
6351,2019,2019-06-13,9,Cruzeiro,Mano Menezes,14.0,1.0,3.0,2.0,-1.0,1,0,0
6353,2019,2019-06-13,9,Flamengo,Marcelo Salles,6.0,2.0,2.0,0.0,2.0,0,0,1
6354,2019,2019-06-13,9,Corinthians,Fábio Carille,5.0,0.0,1.0,1.0,-1.0,1,0,0
6356,2019,2019-06-14,9,São Paulo,Cuca,9.0,1.0,2.0,1.0,0.0,0,1,0
6362,2019,2019-07-14,10,Palmeiras,Luiz Felipe Scolari,1.0,1.0,2.0,1.0,0.0,0,1,0
6365,2019,2019-07-14,10,Botafogo,Eduardo Barroca,7.0,0.0,0.0,0.0,0.0,0,1,0
6367,2019,2019-07-14,10,Internacional,Odair Hellmann,4.0,0.0,1.0,1.0,-1.0,1,0,0
6368,2019,2019-07-15,10,Atlético-MG,Rodrigo Santana,5.0,2.0,3.0,1.0,1.0,0,0,1
6371,2019,2019-07-20,11,Cruzeiro,Mano Menezes,16.0,0.0,0.0,0.0,0.0,0,1,0
6372,2019,2019-07-21,11,Grêmio,Renato Gaúcho,10.0,1.0,2.0,1.0,0.0,0,1,0
6373,2019,2019-07-21,11,Palmeiras,Luiz Felipe Scolari,1.0,0.0,2.0,2.0,-2.0,1,0,0
6377,2019,2019-07-21,11,Flamengo,Jorge Jesus,3.0,1.0,2.0,1.0,0.0,0,1,0
6381,2019,2019-07-28,12,São Paulo,Cuca,6.0,2.0,3.0,1.0,1.0,0,0,1
6386,2019,2019-07-28,12,Botafogo,Eduardo Barroca,9.0,2.0,5.0,3.0,-1.0,1,0,0
6387,2019,2019-07-29,12,Atlético-MG,Rodrigo Santana,4.0,0.0,0.0,0.0,0.0,0,1,0
6388,2019,2019-07-29,12,Corinthians,Fábio Carille,5.0,3.0,4.0,1.0,2.0,0,0,1
6389,2019,2019-07-30,12,Grêmio,Renato Gaúcho,11.0,0.0,0.0,0.0,0.0,0,1,0
6391,2019,2019-08-04,13,Internacional,Odair Hellmann,7.0,1.0,3.0,2.0,-1.0,1,0,0
6393,2019,2019-08-04,13,Botafogo,Eduardo Barroca,10.0,2.0,2.0,0.0,2.0,0,0,1
6394,2019,2019-08-04,13,Flamengo,Jorge Jesus,3.0,0.0,3.0,3.0,-3.0,1,0,0
6396,2019,2019-08-05,13,Cruzeiro,Mano Menezes,16.0,0.0,2.0,2.0,-2.0,1,0,0
6397,2019,2019-08-05,13,Palmeiras,Luiz Felipe Scolari,2.0,1.0,2.0,1.0,0.0,0,1,0
6399,2019,2019-08-22,13,São Paulo,Cuca,6.0,1.0,1.0,0.0,1.0,0,0,1
6402,2019,2019-08-11,14,Grêmio,Renato Gaúcho,13.0,1.0,4.0,3.0,-2.0,1,0,0
6404,2019,2019-08-11,14,Corinthians,Fábio Carille,6.0,0.0,0.0,0.0,0.0,0,1,0
6407,2019,2019-08-11,14,Cruzeiro,Ricardo Resende,18.0,2.0,4.0,2.0,0.0,0,1,0
6410,2019,2019-08-17,15,Internacional,Odair Hellmann,8.0,1.0,1.0,0.0,1.0,0,0,1
6411,2019,2019-08-17,15,Botafogo,Eduardo Barroca,7.0,0.0,2.0,2.0,-2.0,1,0,0
6412,2019,2019-08-18,15,Flamengo,Jorge Jesus,3.0,4.0,5.0,1.0,3.0,0,0,1
6414,2019,2019-08-18,15,Atlético-MG,Rodrigo Santana,4.0,0.0,1.0,1.0,-1.0,1,0,0
6415,2019,2019-08-18,15,Palmeiras,Luiz Felipe Scolari,2.0,1.0,2.0,1.0,0.0,0,1,0
6423,2019,2019-08-25,16,São Paulo,Cuca,4.0,0.0,2.0,2.0,-2.0,1,0,0
6424,2019,2019-08-25,16,Internacional,Odair Hellmann,7.0,1.0,3.0,2.0,-1.0,1,0,0
6425,2019,2019-08-26,16,Flamengo,Jorge Jesus,2.0,3.0,3.0,0.0,3.0,0,0,1
6426,2019,2019-08-26,16,Corinthians,Fábio Carille,6.0,1.0,2.0,1.0,0.0,0,1,0
6427,2019,2019-08-26,16,Cruzeiro,Rogério Ceni,16.0,1.0,2.0,1.0,0.0,0,1,0
6430,2019,2019-08-31,17,Grêmio,Renato Gaúcho,12.0,0.0,0.0,0.0,0.0,0,1,0
6434,2019,2019-09-01,17,Botafogo,Eduardo Barroca,9.0,2.0,5.0,3.0,-1.0,1,0,0
6435,2019,2019-09-01,17,Palmeiras,Luiz Felipe Scolari,3.0,0.0,3.0,3.0,-3.0,1,0,0
6437,2019,2019-09-02,17,Atlético-MG,Rodrigo Santana,6.0,0.0,1.0,1.0,-1.0,1,0,0
6442,2019,2019-09-07,18,Flamengo,Jorge Jesus,1.0,3.0,3.0,0.0,3.0,0,0,1
6444,2019,2019-09-08,18,São Paulo,Cuca,5.0,0.0,1.0,1.0,-1.0,1,0,0
6445,2019,2019-09-08,18,Palmeiras,Mano Menezes,3.0,2.0,3.0,1.0,1.0,0,0,1
6446,2019,2019-09-08,18,Grêmio,Renato Gaúcho,11.0,4.0,5.0,1.0,3.0,0,0,1
6447,2019,2019-09-08,18,Atlético-MG,Rodrigo Santana,7.0,1.0,3.0,2.0,-1.0,1,0,0
6452,2019,2019-09-15,19,Cruzeiro,Rogério Ceni,16.0,0.0,1.0,1.0,-1.0,1,0,0
6453,2019,2019-09-15,19,Botafogo,Eduardo Barroca,10.0,0.0,0.0,0.0,0.0,0,1,0
6455,2019,2019-09-15,19,Internacional,Odair Hellmann,6.0,3.0,4.0,1.0,2.0,0,0,1
6458,2019,2019-09-15,19,Corinthians,Fábio Carille,4.0,0.0,1.0,1.0,-1.0,1,0,0
6460,2019,2019-09-21,20,São Paulo,Cuca,6.0,2.0,3.0,1.0,1.0,0,0,1
6461,2019,2019-09-21,20,Flamengo,Jorge Jesus,1.0,2.0,3.0,1.0,1.0,0,0,1
6463,2019,2019-09-22,20,Grêmio,Renato Gaúcho,8.0,3.0,3.0,0.0,3.0,0,0,1
6465,2019,2019-09-22,20,Palmeiras,Mano Menezes,2.0,1.0,1.0,0.0,1.0,0,0,1
6469,2019,2019-09-24,20,Atlético-MG,Rodrigo Santana,9.0,0.0,1.0,1.0,-1.0,1,0,0
6470,2019,2019-09-26,21,Cruzeiro,Rogério Ceni,18.0,0.0,0.0,0.0,0.0,0,1,0
6471,2019,2019-09-26,21,Botafogo,Eduardo Barroca,11.0,0.0,2.0,2.0,-2.0,1,0,0
6472,2019,2019-09-26,21,Internacional,Odair Hellmann,4.0,1.0,4.0,3.0,-2.0,1,0,0
6479,2019,2019-10-03,21,Corinthians,Fábio Carille,5.0,1.0,1.0,0.0,1.0,0,0,1
6480,2019,2019-09-29,22,São Paulo,Fernando Diniz,6.0,0.0,0.0,0.0,0.0,0,1,0
6482,2019,2019-09-29,22,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0
6483,2019,2019-09-29,22,Grêmio,Renato Gaúcho,7.0,1.0,3.0,2.0,-1.0,1,0,0
6487,2019,2019-10-01,22,Cruzeiro,Abel Braga,17.0,0.0,1.0,1.0,-1.0,1,0,0
6489,2019,2019-10-01,22,Botafogo,Eduardo Barroca,11.0,0.0,1.0,1.0,-1.0,1,0,0
6492,2019,2019-10-06,23,Corinthians,Fábio Carille,4.0,0.0,0.0,0.0,0.0,0,1,0
6494,2019,2019-10-06,23,Internacional,Odair Hellmann,5.0,1.0,2.0,1.0,0.0,0,1,0
6495,2019,2019-10-06,23,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1
6496,2019,2019-10-06,23,Atlético-MG,Rodrigo Santana,10.0,1.0,2.0,1.0,0.0,0,1,0
6501,2019,2019-10-10,24,Internacional,Odair Hellmann,6.0,0.0,1.0,1.0,-1.0,1,0,0
6504,2019,2019-10-10,24,São Paulo,Fernando Diniz,5.0,0.0,0.0,0.0,0.0,0,1,0
6506,2019,2019-10-10,24,Palmeiras,Mano Menezes,2.0,0.0,2.0,2.0,-2.0,1,0,0
6509,2019,2019-10-11,24,Atlético-MG,Rodrigo Santana,11.0,1.0,4.0,3.0,-2.0,1,0,0
6512,2019,2019-10-13,25,Botafogo,Bruno Lazaroni,12.0,0.0,1.0,1.0,-1.0,1,0,0
6515,2019,2019-10-13,25,Flamengo,Jorge Jesus,1.0,2.0,2.0,0.0,2.0,0,0,1
6517,2019,2019-10-13,25,Corinthians,Fábio Carille,4.0,0.0,1.0,1.0,-1.0,1,0,0
6518,2019,2019-10-14,25,Cruzeiro,Abel Braga,18.0,1.0,2.0,1.0,0.0,0,1,0
6519,2019,2019-10-14,25,Grêmio,Renato Gaúcho,7.0,4.0,5.0,1.0,3.0,0,0,1
6521,2019,2019-10-17,26,Atlético-MG,Vágner Mancini,11.0,2.0,4.0,2.0,0.0,0,1,0
6522,2019,2019-10-17,26,Flamengo,Jorge Jesus,1.0,2.0,3.0,1.0,1.0,0,0,1
6523,2019,2019-10-17,26,São Paulo,Fernando Diniz,5.0,0.0,1.0,1.0,-1.0,1,0,0
6525,2019,2019-10-17,26,Corinthians,Fábio Carille,4.0,2.0,4.0,2.0,0.0,0,1,0
6526,2019,2019-10-17,26,Botafogo,Alberto Valentim,13.0,1.0,3.0,2.0,-1.0,1,0,0
6528,2019,2019-10-18,26,Internacional,Ricardo Colbachini,7.0,2.0,2.0,0.0,2.0,0,0,1
6530,2019,2019-10-19,27,Grêmio,Renato Gaúcho,7.0,1.0,3.0,2.0,-1.0,1,0,0
6531,2019,2019-10-20,27,Cruzeiro,Abel Braga,18.0,2.0,3.0,1.0,1.0,0,0,1
6537,2019,2019-10-21,27,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0
6542,2019,2019-10-27,28,Internacional,Zé Ricardo,6.0,3.0,5.0,2.0,1.0,0,0,1
6545,2019,2019-10-27,28,Atlético-MG,Vágner Mancini,12.0,0.0,2.0,2.0,-2.0,1,0,0
6547,2019,2019-10-27,28,Botafogo,Alberto Valentim,13.0,0.0,3.0,3.0,-3.0,1,0,0
6548,2019,2019-10-27,28,Palmeiras,Mano Menezes,2.0,2.0,3.0,1.0,1.0,0,0,1
6551,2019,2019-10-30,29,São Paulo,Fernando Diniz,4.0,0.0,3.0,3.0,-3.0,1,0,0
6554,2019,2019-10-31,29,Corinthians,Fábio Carille,6.0,1.0,3.0,2.0,-1.0,1,0,0
6555,2019,2019-10-31,29,Grêmio,Renato Gaúcho,7.0,3.0,4.0,1.0,2.0,0,0,1
6557,2019,2019-11-01,29,Flamengo,Jorge Jesus,1.0,2.0,4.0,2.0,0.0,0,1,0
6559,2019,2019-11-01,29,Cruzeiro,Abel Braga,17.0,2.0,2.0,0.0,2.0,0,0,1
6560,2019,2019-11-02,30,Atlético-MG,Vágner Mancini,13.0,2.0,4.0,2.0,0.0,0,1,0
6563,2019,2019-11-03,30,São Paulo,Fernando Diniz,4.0,3.0,3.0,0.0,3.0,0,0,1
6564,2019,2019-11-03,30,Corinthians,Fábio Carille,7.0,1.0,5.0,4.0,-3.0,1,0,0
6565,2019,2019-11-03,30,Internacional,Zé Ricardo,6.0,0.0,2.0,2.0,-2.0,1,0,0
6568,2019,2019-11-03,30,Botafogo,Alberto Valentim,14.0,1.0,5.0,4.0,-3.0,1,0,0
6571,2019,2019-11-06,31,Palmeiras,Mano Menezes,2.0,2.0,3.0,1.0,1.0,0,0,1
6572,2019,2019-11-06,31,Cruzeiro,Abel Braga,16.0,0.0,0.0,0.0,0.0,0,1,0
6576,2019,2019-11-07,31,Internacional,Zé Ricardo,7.0,0.0,2.0,2.0,-2.0,1,0,0
6578,2019,2019-11-07,31,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1
6581,2019,2019-11-09,32,Corinthians,Coelho,6.0,1.0,2.0,1.0,0.0,0,1,0
6583,2019,2019-11-10,32,Atlético-MG,Vágner Mancini,11.0,0.0,0.0,0.0,0.0,0,1,0
6586,2019,2019-11-10,32,Grêmio,Renato Gaúcho,4.0,1.0,1.0,0.0,1.0,0,0,1
6590,2019,2019-11-16,33,São Paulo,Fernando Diniz,5.0,1.0,2.0,1.0,0.0,0,1,0
6591,2019,2019-11-16,33,Atlético-MG,Vágner Mancini,12.0,1.0,2.0,1.0,0.0,0,1,0
6593,2019,2019-11-17,33,Botafogo,Alberto Valentim,14.0,0.0,1.0,1.0,-1.0,1,0,0
6594,2019,2019-11-17,33,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0
6595,2019,2019-11-17,33,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1
6596,2019,2019-11-17,33,Internacional,Zé Ricardo,7.0,0.0,0.0,0.0,0.0,0,1,0
6601,2019,2019-11-24,34,Cruzeiro,Abel Braga,16.0,1.0,5.0,4.0,-3.0,1,0,0
6604,2019,2019-11-24,34,Grêmio,Renato Gaúcho,4.0,2.0,3.0,1.0,1.0,0,0,1
6605,2019,2019-11-24,34,Corinthians,Coelho,8.0,0.0,1.0,1.0,-1.0,1,0,0
6608,2019,2019-11-24,34,São Paulo,Fernando Diniz,6.0,1.0,2.0,1.0,0.0,0,1,0
6610,2019,2019-11-27,35,Botafogo,Alberto Valentim,14.0,1.0,1.0,0.0,1.0,0,0,1
6612,2019,2019-11-27,35,Atlético-MG,Vágner Mancini,13.0,1.0,2.0,1.0,0.0,0,1,0
6613,2019,2019-11-27,35,Grêmio,Renato Gaúcho,4.0,0.0,2.0,2.0,-2.0,1,0,0
6617,2019,2019-11-28,35,Palmeiras,Mano Menezes,3.0,0.0,1.0,1.0,-1.0,1,0,0
6620,2019,2019-11-30,36,Internacional,Zé Ricardo,8.0,1.0,1.0,0.0,1.0,0,0,1
6622,2019,2019-12-01,36,Flamengo,Jorge Jesus,1.0,3.0,4.0,1.0,2.0,0,0,1
6625,2019,2019-12-01,36,Corinthians,Coelho,7.0,1.0,3.0,2.0,-1.0,1,0,0
6626,2019,2019-12-01,36,São Paulo,Fernando Diniz,6.0,0.0,3.0,3.0,-3.0,1,0,0
6629,2019,2019-12-02,36,Cruzeiro,Adilson Batista,17.0,0.0,1.0,1.0,-1.0,1,0,0
6631,2019,2019-12-04,37,Botafogo,Alberto Valentim,14.0,0.0,2.0,2.0,-2.0,1,0,0
6632,2019,2019-12-04,37,Corinthians,Coelho,8.0,1.0,1.0,0.0,1.0,0,0,1
6634,2019,2019-12-04,37,Internacional,Zé Ricardo,7.0,1.0,3.0,2.0,-1.0,1,0,0
6638,2019,2019-12-05,37,Cruzeiro,Adilson Batista,17.0,0.0,2.0,2.0,-2.0,1,0,0
6640,2019,2019-12-08,38,Atlético-MG,Vágner Mancini,12.0,1.0,3.0,2.0,-1.0,1,0,0
6641,2019,2019-12-08,38,Palmeiras,Andrey Lopes,3.0,2.0,2.0,0.0,2.0,0,0,1
6644,2019,2019-12-08,38,Flamengo,Jorge Jesus,1.0,0.0,4.0,4.0,-4.0,1,0,0
6648,2019,2019-12-08,38,Grêmio,Renato Gaúcho,4.0,2.0,5.0,3.0,-1.0,1,0,0
6649,2019,2019-12-08,38,São Paulo,Fernando Diniz,6.0,2.0,3.0,1.0,1.0,0,0,1
6650,2020,2020-08-09,1,Internacional,Eduardo Coudet,6.0,1.0,1.0,0.0,1.0,0,0,1
6652,2020,2020-08-09,1,Atlético-MG,Jorge Sampaoli,7.0,1.0,1.0,0.0,1.0,0,0,1
6658,2020,2020-12-03,1,São Paulo,Fernando Diniz,1.0,3.0,3.0,0.0,3.0,0,0,1
6660,2020,2020-08-12,2,Corinthians,Tiago Nunes,12.0,2.0,5.0,3.0,-1.0,1,0,0
6662,2020,2020-08-12,2,Botafogo,Paulo Autuori,15.0,1.0,2.0,1.0,0.0,0,1,0
6663,2020,2020-08-12,2,Flamengo,Domènec Torrent,16.0,0.0,3.0,3.0,-3.0,1,0,0
6665,2020,2020-08-13,2,Palmeiras,Vanderlei Luxemburgo,9.0,1.0,2.0,1.0,0.0,0,1,0
6666,2020,2020-08-13,2,Grêmio,Renato Gaúcho,5.0,1.0,2.0,1.0,0.0,0,1,0
6669,2020,2020-08-14,2,Sport Recife,Daniel Paulista,3.0,0.0,2.0,2.0,-2.0,1,0,0
6670,2020,2020-08-16,3,Corinthians,Tiago Nunes,13.0,0.0,0.0,0.0,0.0,0,1,0
6671,2020,2020-08-16,3,Flamengo,Domènec Torrent,20.0,1.0,1.0,0.0,1.0,0,0,1
6674,2020,2020-08-16,3,São Paulo,Fernando Diniz,1.0,1.0,3.0,2.0,-1.0,1,0,0
6676,2020,2020-08-16,3,Internacional,Eduardo Coudet,3.0,1.0,3.0,2.0,-1.0,1,0,0
6677,2020,2020-08-17,3,Sport Recife,Daniel Paulista,9.0,1.0,2.0,1.0,0.0,0,1,0
6678,2020,2020-08-17,3,Botafogo,Paulo Autuori,14.0,0.0,0.0,0.0,0.0,0,1,0
6680,2020,2020-08-20,4,Grêmio,Renato Gaúcho,8.0,1.0,2.0,1.0,0.0,0,1,0
6682,2020,2020-08-20,4,Palmeiras,Vanderlei Luxemburgo,13.0,1.0,1.0,0.0,1.0,0,0,1
6685,2020,2020-08-20,4,Atlético-MG,Jorge Sampaoli,1.0,1.0,3.0,2.0,-1.0,1,0,0
6691,2020,2020-08-23,5,Atlético-MG,Jorge Sampaoli,4.0,0.0,1.0,1.0,-1.0,1,0,0
6693,2020,2020-08-23,5,Botafogo,Paulo Autuori,12.0,1.0,2.0,1.0,0.0,0,1,0
6694,2020,2020-08-23,5,Grêmio,Renato Gaúcho,9.0,0.0,0.0,0.0,0.0,0,1,0
6697,2020,2020-08-24,5,São Paulo,Fernando Diniz,5.0,1.0,1.0,0.0,1.0,0,0,1
6700,2020,2020-08-29,6,Internacional,Eduardo Coudet,1.0,2.0,2.0,0.0,2.0,0,0,1
6702,2020,2020-08-30,6,Palmeiras,Vanderlei Luxemburgo,6.0,1.0,2.0,1.0,0.0,0,1,0
6704,2020,2020-08-30,6,Corinthians,Tiago Nunes,11.0,1.0,3.0,2.0,-1.0,1,0,0
6705,2020,2020-08-30,6,Flamengo,Domènec Torrent,16.0,1.0,1.0,0.0,1.0,0,0,1
6706,2020,2020-08-30,6,Sport Recife,Jair Ventura,17.0,0.0,1.0,1.0,-1.0,1,0,0
6711,2020,2020-09-03,7,Corinthians,Tiago Nunes,15.0,2.0,3.0,1.0,1.0,0,0,1
6715,2020,2020-09-03,7,Flamengo,Domènec Torrent,11.0,5.0,8.0,3.0,2.0,0,0,1
6716,2020,2020-09-03,7,Internacional,Eduardo Coudet,1.0,1.0,2.0,1.0,0.0,0,1,0
6718,2020,2020-09-04,7,Sport Recife,Jair Ventura,19.0,2.0,3.0,1.0,1.0,0,0,1
6719,2020,2020-09-04,7,São Paulo,Fernando Diniz,2.0,0.0,3.0,3.0,-3.0,1,0,0
6721,2020,2020-09-06,8,Botafogo,Paulo Autuori,17.0,2.0,4.0,2.0,0.0,0,1,0
6723,2020,2020-09-06,8,Palmeiras,Vanderlei Luxemburgo,8.0,2.0,3.0,1.0,1.0,0,0,1
6727,2020,2020-09-07,8,Grêmio,Renato Gaúcho,11.0,1.0,2.0,1.0,0.0,0,1,0
6729,2020,2020-09-07,8,Atlético-MG,Jorge Sampaoli,3.0,1.0,1.0,0.0,1.0,0,0,1
6730,2020,2020-09-09,9,Botafogo,Paulo Autuori,16.0,1.0,2.0,1.0,0.0,0,1,0
6732,2020,2020-09-09,9,Sport Recife,Jair Ventura,13.0,0.0,1.0,1.0,-1.0,1,0,0
6734,2020,2020-09-10,9,Flamengo,Domènec Torrent,5.0,2.0,3.0,1.0,1.0,0,0,1
6735,2020,2020-09-10,9,Atlético-MG,Jorge Sampaoli,3.0,1.0,4.0,3.0,-2.0,1,0,0
6737,2020,2020-09-11,9,Palmeiras,Vanderlei Luxemburgo,6.0,2.0,2.0,0.0,2.0,0,0,1
6738,2020,2020-09-11,9,Grêmio,Renato Gaúcho,10.0,2.0,2.0,0.0,2.0,0,0,1
6741,2020,2020-09-13,10,São Paulo,Fernando Diniz,2.0,2.0,4.0,2.0,0.0,0,1,0
6742,2020,2020-09-13,10,Corinthians,Coelho,15.0,1.0,3.0,2.0,-1.0,1,0,0
6744,2020,2020-09-13,10,Flamengo,Domènec Torrent,3.0,0.0,2.0,2.0,-2.0,1,0,0
6746,2020,2020-09-13,10,Internacional,Eduardo Coudet,1.0,0.0,1.0,1.0,-1.0,1,0,0
6748,2020,2020-09-14,10,Sport Recife,Jair Ventura,13.0,2.0,4.0,2.0,0.0,0,1,0
6753,2020,2020-09-20,11,Internacional,Eduardo Coudet,1.0,0.0,1.0,1.0,-1.0,1,0,0
6754,2020,2020-09-20,11,Atlético-MG,Jorge Sampaoli,2.0,4.0,7.0,3.0,1.0,0,0,1
6755,2020,2020-09-20,11,Palmeiras,Vanderlei Luxemburgo,5.0,1.0,2.0,1.0,0.0,0,1,0
6760,2020,2020-09-24,12,Corinthians,Coelho,14.0,0.0,1.0,1.0,-1.0,1,0,0
6761,2020,2020-09-27,12,São Paulo,Fernando Diniz,2.0,1.0,2.0,1.0,0.0,0,1,0
6763,2020,2020-09-27,12,Grêmio,Renato Gaúcho,8.0,1.0,4.0,3.0,-2.0,1,0,0
6765,2020,2020-09-27,12,Flamengo,Domènec Torrent,4.0,1.0,2.0,1.0,0.0,0,1,0
6767,2020,2020-09-27,12,Botafogo,Paulo Autuori,19.0,1.0,2.0,1.0,0.0,0,1,0
6770,2020,2020-10-03,13,Internacional,Eduardo Coudet,3.0,1.0,2.0,1.0,0.0,0,1,0
6772,2020,2020-10-04,13,Corinthians,Coelho,15.0,0.0,0.0,0.0,0.0,0,1,0
6775,2020,2020-10-04,13,São Paulo,Fernando Diniz,2.0,1.0,2.0,1.0,0.0,0,1,0
6776,2020,2020-10-04,13,Sport Recife,Jair Ventura,9.0,2.0,3.0,1.0,1.0,0,0,1
6781,2020,2020-10-08,14,Sport Recife,Jair Ventura,6.0,0.0,3.0,3.0,-3.0,1,0,0
6786,2020,2020-10-08,14,Palmeiras,Vanderlei Luxemburgo,4.0,1.0,3.0,2.0,-1.0,1,0,0
6787,2020,2020-10-08,14,Atlético-MG,Jorge Sampaoli,1.0,1.0,3.0,2.0,-1.0,1,0,0
6789,2020,2020-10-09,14,Internacional,Eduardo Coudet,5.0,2.0,2.0,0.0,2.0,0,0,1
6790,2020,2020-10-10,15,Flamengo,Domènec Torrent,2.0,2.0,3.0,1.0,1.0,0,0,1
6791,2020,2020-10-11,15,São Paulo,Fernando Diniz,3.0,2.0,2.0,0.0,2.0,0,0,1
6795,2020,2020-10-11,15,Grêmio,Renato Gaúcho,10.0,1.0,3.0,2.0,-1.0,1,0,0
6796,2020,2020-10-11,15,Botafogo,Bruno Lazaroni,17.0,2.0,3.0,1.0,1.0,0,0,1
6799,2020,2020-10-12,15,Corinthians,Coelho,15.0,1.0,3.0,2.0,-1.0,1,0,0
6801,2020,2020-10-15,16,Botafogo,Bruno Lazaroni,15.0,1.0,4.0,3.0,-2.0,1,0,0
6804,2020,2020-10-15,16,Internacional,Eduardo Coudet,4.0,5.0,8.0,3.0,2.0,0,0,1
6805,2020,2020-10-15,16,Corinthians,Vágner Mancini,17.0,1.0,1.0,0.0,1.0,0,0,1
6809,2020,2020-11-25,16,São Paulo,Fernando Diniz,3.0,1.0,2.0,1.0,0.0,0,1,0
6813,2020,2020-10-18,17,Grêmio,Renato Gaúcho,7.0,0.0,0.0,0.0,0.0,0,1,0
6814,2020,2020-10-18,17,Flamengo,Domènec Torrent,3.0,5.0,6.0,1.0,4.0,0,0,1
6816,2020,2020-10-19,17,Palmeiras,Andrey Lopes,8.0,0.0,2.0,2.0,-2.0,1,0,0
6817,2020,2020-10-19,17,Sport Recife,Jair Ventura,11.0,0.0,2.0,2.0,-2.0,1,0,0
6818,2020,2020-10-20,17,Atlético-MG,Jorge Sampaoli,1.0,1.0,4.0,3.0,-2.0,1,0,0
6820,2020,2020-10-22,18,Corinthians,Vágner Mancini,17.0,2.0,3.0,1.0,1.0,0,0,1
6823,2020,2020-10-25,18,Sport Recife,Jair Ventura,11.0,0.0,0.0,0.0,0.0,0,1,0
6825,2020,2020-10-25,18,Palmeiras,Andrey Lopes,9.0,3.0,3.0,0.0,3.0,0,0,1
6826,2020,2020-10-25,18,Flamengo,Domènec Torrent,2.0,2.0,4.0,2.0,0.0,0,1,0
6827,2020,2020-10-25,18,Grêmio,Renato Gaúcho,8.0,2.0,3.0,1.0,1.0,0,0,1
6829,2020,2020-12-10,18,Botafogo,Felipe Lucena,16.0,0.0,4.0,4.0,-4.0,1,0,0
6831,2020,2020-10-31,19,Internacional,Eduardo Coudet,1.0,0.0,1.0,1.0,-1.0,1,0,0
