index,ano,data,rodada,time,tecnico,colocacao,gols,total_gols,gols_outro_time,dif_gols,derrota,empate,vitoria,der_acum_ult5,emp_acum_ult5,vit_acum_ult5,vit_acum_tot,emp_acum_tot,der_acum_tot,id_tecnico,id_tecnico_lagged,demissao,Comeco,Interino,tempo_tec
6394,2019,2019-08-04,13,Flamengo,Jorge Jesus,3.0,0.0,3.0,3.0,-3.0,1,0,0,1,1,3,7,3,3,5.0,5.0,0.0,2019-06-13,0,52 days
6402,2019,2019-08-11,14,Flamengo,Jorge Jesus,3.0,3.0,4.0,1.0,2.0,0,0,1,1,1,3,8,3,3,5.0,5.0,0.0,2019-06-13,0,59 days
6412,2019,2019-08-18,15,Flamengo,Jorge Jesus,3.0,4.0,5.0,1.0,3.0,0,0,1,1,1,3,9,3,3,5.0,5.0,0.0,2019-06-13,0,66 days
6425,2019,2019-08-26,16,Flamengo,Jorge Jesus,2.0,3.0,3.0,0.0,3.0,0,0,1,1,0,4,10,3,3,5.0,5.0,0.0,2019-06-13,0,74 days
6435,2019,2019-09-01,17,Flamengo,Jorge Jesus,1.0,3.0,3.0,0.0,3.0,0,0,1,1,0,4,11,3,3,5.0,5.0,0.0,2019-06-13,0,80 days
6442,2019,2019-09-07,18,Flamengo,Jorge Jesus,1.0,3.0,3.0,0.0,3.0,0,0,1,0,0,5,12,3,3,5.0,5.0,0.0,2019-06-13,0,86 days
6450,2019,2019-09-14,19,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,5,13,3,3,5.0,5.0,0.0,2019-06-13,0,93 days
6461,2019,2019-09-21,20,Flamengo,Jorge Jesus,1.0,2.0,3.0,1.0,1.0,0,0,1,0,0,5,14,3,3,5.0,5.0,0.0,2019-06-13,0,100 days
6472,2019,2019-09-26,21,Flamengo,Jorge Jesus,1.0,3.0,4.0,1.0,2.0,0,0,1,0,0,5,15,3,3,5.0,5.0,0.0,2019-06-13,0,105 days
6480,2019,2019-09-29,22,Flamengo,Jorge Jesus,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,4,15,4,3,5.0,5.0,0.0,2019-06-13,0,108 days
6495,2019,2019-10-06,23,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1,0,1,4,16,4,3,5.0,5.0,0.0,2019-06-13,0,115 days
6509,2019,2019-10-11,24,Flamengo,Jorge Jesus,1.0,3.0,4.0,1.0,2.0,0,0,1,0,1,4,17,4,3,5.0,5.0,0.0,2019-06-13,0,120 days
6515,2019,2019-10-13,25,Flamengo,Jorge Jesus,1.0,2.0,2.0,0.0,2.0,0,0,1,0,1,4,18,4,3,5.0,5.0,0.0,2019-06-13,0,122 days
6522,2019,2019-10-17,26,Flamengo,Jorge Jesus,1.0,2.0,3.0,1.0,1.0,0,0,1,0,1,4,19,4,3,5.0,5.0,0.0,2019-06-13,0,126 days
6535,2019,2019-10-20,27,Flamengo,Jorge Jesus,1.0,2.0,2.0,0.0,2.0,0,0,1,0,0,5,20,4,3,5.0,5.0,0.0,2019-06-13,0,129 days
6549,2019,2019-10-27,28,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,5,21,4,3,5.0,5.0,0.0,2019-06-13,0,136 days
6557,2019,2019-11-01,29,Flamengo,Jorge Jesus,1.0,2.0,4.0,2.0,0.0,0,1,0,0,1,4,21,5,3,5.0,5.0,0.0,2019-06-13,0,141 days
6564,2019,2019-11-03,30,Flamengo,Jorge Jesus,1.0,4.0,5.0,1.0,3.0,0,0,1,0,1,4,22,5,3,5.0,5.0,0.0,2019-06-13,0,143 days
6578,2019,2019-11-07,31,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1,0,1,4,23,5,3,5.0,5.0,0.0,2019-06-13,0,147 days
6585,2019,2019-11-10,32,Flamengo,Jorge Jesus,1.0,3.0,4.0,1.0,2.0,0,0,1,0,1,4,24,5,3,5.0,5.0,0.0,2019-06-13,0,150 days
6595,2019,2019-11-17,33,Flamengo,Jorge Jesus,1.0,1.0,1.0,0.0,1.0,0,0,1,0,1,4,25,5,3,5.0,5.0,0.0,2019-06-13,0,157 days
6600,2019,2019-11-14,34,Flamengo,Jorge Jesus,1.0,4.0,8.0,4.0,0.0,0,1,0,0,1,4,25,6,3,5.0,5.0,0.0,2019-06-13,0,154 days
6615,2019,2019-11-27,35,Flamengo,Jorge Jesus,1.0,4.0,5.0,1.0,3.0,0,0,1,0,1,4,26,6,3,5.0,5.0,0.0,2019-06-13,0,167 days
6622,2019,2019-12-01,36,Flamengo,Jorge Jesus,1.0,3.0,4.0,1.0,2.0,0,0,1,0,1,4,27,6,3,5.0,5.0,0.0,2019-06-13,0,171 days
6639,2019,2019-12-05,37,Flamengo,Jorge Jesus,1.0,6.0,7.0,1.0,5.0,0,0,1,0,1,4,28,6,3,5.0,5.0,0.0,2019-06-13,0,175 days
6644,2019,2019-12-08,38,Flamengo,Jorge Jesus,1.0,0.0,4.0,4.0,-4.0,1,0,0,1,1,3,28,6,4,5.0,6.0,1.0,2019-06-13,0,178 days
6274,2019,2019-04-28,1,Grêmio,Renato Gaúcho,12.0,1.0,3.0,2.0,-1.0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,2016-09-19,0,951 days
6284,2019,2019-05-02,2,Grêmio,Renato Gaúcho,12.0,1.0,2.0,1.0,0.0,0,1,0,1,1,0,0,1,1,1.0,1.0,0.0,2016-09-19,0,955 days
6298,2019,2019-05-06,3,Grêmio,Renato Gaúcho,16.0,4.0,9.0,5.0,-1.0,1,0,0,2,1,0,0,1,2,1.0,1.0,0.0,2016-09-19,0,959 days
6301,2019,2019-05-12,4,Grêmio,Renato Gaúcho,18.0,0.0,0.0,0.0,0.0,0,1,0,2,2,0,0,2,2,1.0,1.0,0.0,2016-09-19,0,965 days
6319,2019,2019-05-20,5,Grêmio,Renato Gaúcho,18.0,1.0,3.0,2.0,-1.0,1,0,0,3,2,0,0,2,3,1.0,1.0,0.0,2016-09-19,0,973 days
6321,2019,2019-05-26,6,Grêmio,Renato Gaúcho,19.0,1.0,1.0,0.0,1.0,0,0,1,2,2,1,1,2,3,1.0,1.0,0.0,2016-09-19,0,979 days
6331,2019,2019-06-02,7,Grêmio,Renato Gaúcho,18.0,0.0,1.0,1.0,-1.0,1,0,0,3,1,1,1,2,4,1.0,1.0,0.0,2016-09-19,0,986 days
6342,2019,2019-06-09,8,Grêmio,Renato Gaúcho,18.0,1.0,1.0,0.0,1.0,0,0,1,2,1,2,2,2,4,1.0,1.0,0.0,2016-09-19,0,993 days
6350,2019,2019-06-13,9,Grêmio,Renato Gaúcho,13.0,1.0,1.0,0.0,1.0,0,0,1,2,0,3,3,2,4,1.0,1.0,0.0,2016-09-19,0,997 days
6360,2019,2019-07-13,10,Grêmio,Renato Gaúcho,11.0,2.0,3.0,1.0,1.0,0,0,1,1,0,4,4,2,4,1.0,1.0,0.0,2016-09-19,0,1027 days
6372,2019,2019-07-21,11,Grêmio,Renato Gaúcho,10.0,1.0,2.0,1.0,0.0,0,1,0,1,1,3,4,3,4,1.0,1.0,0.0,2016-09-19,0,1035 days
6389,2019,2019-07-30,12,Grêmio,Renato Gaúcho,11.0,0.0,0.0,0.0,0.0,0,1,0,0,2,3,4,4,4,1.0,1.0,0.0,2016-09-19,0,1044 days
6398,2019,2019-08-06,13,Grêmio,Renato Gaúcho,11.0,3.0,6.0,3.0,0.0,0,1,0,0,3,2,4,5,4,1.0,1.0,0.0,2016-09-19,0,1051 days
6402,2019,2019-08-11,14,Grêmio,Renato Gaúcho,13.0,1.0,4.0,3.0,-2.0,1,0,0,1,3,1,4,5,5,1.0,1.0,0.0,2016-09-19,0,1056 days
6415,2019,2019-08-18,15,Grêmio,Renato Gaúcho,14.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,4,6,5,1.0,1.0,0.0,2016-09-19,0,1063 days
6421,2019,2019-08-24,16,Grêmio,Renato Gaúcho,13.0,2.0,3.0,1.0,1.0,0,0,1,1,3,1,5,6,5,1.0,1.0,0.0,2016-09-19,0,1069 days
6430,2019,2019-08-31,17,Grêmio,Renato Gaúcho,12.0,0.0,0.0,0.0,0.0,0,1,0,1,3,1,5,7,5,1.0,1.0,0.0,2016-09-19,0,1076 days
6446,2019,2019-09-08,18,Grêmio,Renato Gaúcho,11.0,4.0,5.0,1.0,3.0,0,0,1,1,2,2,6,7,5,1.0,1.0,0.0,2016-09-19,0,1084 days
6456,2019,2019-09-15,19,Grêmio,Renato Gaúcho,11.0,3.0,3.0,0.0,3.0,0,0,1,0,2,3,7,7,5,1.0,1.0,0.0,2016-09-19,0,1091 days
6463,2019,2019-09-22,20,Grêmio,Renato Gaúcho,8.0,3.0,3.0,0.0,3.0,0,0,1,0,1,4,8,7,5,1.0,1.0,0.0,2016-09-19,0,1098 days
6476,2019,2019-09-27,21,Grêmio,Renato Gaúcho,7.0,6.0,7.0,1.0,5.0,0,0,1,0,1,4,9,7,5,1.0,1.0,0.0,2016-09-19,0,1103 days
6483,2019,2019-09-29,22,Grêmio,Renato Gaúcho,7.0,1.0,3.0,2.0,-1.0,1,0,0,1,0,4,9,7,6,1.0,1.0,0.0,2016-09-19,0,1105 days
6492,2019,2019-10-06,23,Grêmio,Renato Gaúcho,8.0,0.0,0.0,0.0,0.0,0,1,0,1,1,3,9,8,6,1.0,1.0,0.0,2016-09-19,0,1112 days
6503,2019,2019-10-10,24,Grêmio,Renato Gaúcho,8.0,2.0,3.0,1.0,1.0,0,0,1,1,1,3,10,8,6,1.0,1.0,0.0,2016-09-19,0,1116 days
6519,2019,2019-10-14,25,Grêmio,Renato Gaúcho,7.0,4.0,5.0,1.0,3.0,0,0,1,1,1,3,11,8,6,1.0,1.0,0.0,2016-09-19,0,1120 days
6520,2019,2019-10-17,26,Grêmio,Renato Gaúcho,6.0,0.0,1.0,1.0,-1.0,1,0,0,2,1,2,11,8,7,1.0,1.0,0.0,2016-09-19,0,1123 days
6530,2019,2019-10-19,27,Grêmio,Renato Gaúcho,7.0,1.0,3.0,2.0,-1.0,1,0,0,2,1,2,11,8,8,1.0,1.0,0.0,2016-09-19,0,1125 days
6547,2019,2019-10-27,28,Grêmio,Renato Gaúcho,7.0,3.0,3.0,0.0,3.0,0,0,1,2,0,3,12,8,8,1.0,1.0,0.0,2016-09-19,0,1133 days
6555,2019,2019-10-31,29,Grêmio,Renato Gaúcho,7.0,3.0,4.0,1.0,2.0,0,0,1,2,0,3,13,8,8,1.0,1.0,0.0,2016-09-19,0,1137 days
6565,2019,2019-11-03,30,Grêmio,Renato Gaúcho,5.0,2.0,2.0,0.0,2.0,0,0,1,2,0,3,14,8,8,1.0,1.0,0.0,2016-09-19,0,1140 days
6579,2019,2019-11-07,31,Grêmio,Renato Gaúcho,5.0,2.0,3.0,1.0,1.0,0,0,1,1,0,4,15,8,8,1.0,1.0,0.0,2016-09-19,0,1144 days
6586,2019,2019-11-10,32,Grêmio,Renato Gaúcho,4.0,1.0,1.0,0.0,1.0,0,0,1,0,0,5,16,8,8,1.0,1.0,0.0,2016-09-19,0,1147 days
6595,2019,2019-11-17,33,Grêmio,Renato Gaúcho,4.0,0.0,1.0,1.0,-1.0,1,0,0,1,0,4,16,8,9,1.0,1.0,0.0,2016-09-19,0,1154 days
6604,2019,2019-11-24,34,Grêmio,Renato Gaúcho,4.0,2.0,3.0,1.0,1.0,0,0,1,1,0,4,17,8,9,1.0,1.0,0.0,2016-09-19,0,1161 days
6613,2019,2019-11-27,35,Grêmio,Renato Gaúcho,4.0,0.0,2.0,2.0,-2.0,1,0,0,2,0,3,17,8,10,1.0,1.0,0.0,2016-09-19,0,1164 days
6626,2019,2019-12-01,36,Grêmio,Renato Gaúcho,4.0,3.0,3.0,0.0,3.0,0,0,1,2,0,3,18,8,10,1.0,1.0,0.0,2016-09-19,0,1168 days
6638,2019,2019-12-05,37,Grêmio,Renato Gaúcho,4.0,2.0,2.0,0.0,2.0,0,0,1,2,0,3,19,8,10,1.0,1.0,0.0,2016-09-19,0,1172 days
6648,2019,2019-12-08,38,Grêmio,Renato Gaúcho,4.0,2.0,5.0,3.0,-1.0,1,0,0,2,0,3,19,8,11,1.0,1.0,0.0,2016-09-19,0,1175 days
6272,2019,2019-04-28,1,Internacional,Odair Hellmann,16.0,0.0,2.0,2.0,-2.0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,2017-11-14,0,530 days
6282,2019,2019-05-01,2,Internacional,Odair Hellmann,16.0,2.0,3.0,1.0,1.0,0,0,1,1,0,1,1,0,1,1.0,1.0,0.0,2017-11-14,0,533 days
6290,2019,2019-05-05,3,Internacional,Odair Hellmann,13.0,0.0,1.0,1.0,-1.0,1,0,0,2,0,1,1,0,2,1.0,1.0,0.0,2017-11-14,0,537 days
6304,2019,2019-05-12,4,Internacional,Odair Hellmann,15.0,3.0,4.0,1.0,2.0,0,0,1,2,0,2,2,0,2,1.0,1.0,0.0,2017-11-14,0,544 days
6317,2019,2019-05-19,5,Internacional,Odair Hellmann,9.0,2.0,2.0,0.0,2.0,0,0,1,2,0,3,3,0,2,1.0,1.0,0.0,2017-11-14,0,551 days
6322,2019,2019-05-26,6,Internacional,Odair Hellmann,5.0,0.0,0.0,0.0,0.0,0,1,0,1,1,3,3,1,2,1.0,1.0,0.0,2017-11-14,0,558 days
6338,2019,2019-06-03,7,Internacional,Odair Hellmann,7.0,2.0,2.0,0.0,2.0,0,0,1,1,1,3,4,1,2,1.0,1.0,0.0,2017-11-14,0,566 days
6340,2019,2019-06-08,8,Internacional,Odair Hellmann,6.0,1.0,3.0,2.0,-1.0,1,0,0,1,1,3,4,1,3,1.0,1.0,0.0,2017-11-14,0,571 days
6352,2019,2019-06-13,9,Internacional,Odair Hellmann,8.0,3.0,4.0,1.0,2.0,0,0,1,1,1,3,5,1,3,1.0,1.0,0.0,2017-11-14,0,576 days
6367,2019,2019-07-14,10,Internacional,Odair Hellmann,4.0,0.0,1.0,1.0,-1.0,1,0,0,2,1,2,5,1,4,1.0,1.0,0.0,2017-11-14,0,607 days
6372,2019,2019-07-21,11,Internacional,Odair Hellmann,6.0,1.0,2.0,1.0,0.0,0,1,0,2,1,2,5,2,4,1.0,1.0,0.0,2017-11-14,0,614 days
6382,2019,2019-07-28,12,Internacional,Odair Hellmann,7.0,1.0,1.0,0.0,1.0,0,0,1,2,1,2,6,2,4,1.0,1.0,0.0,2017-11-14,0,621 days
6391,2019,2019-08-04,13,Internacional,Odair Hellmann,7.0,1.0,3.0,2.0,-1.0,1,0,0,2,1,2,6,2,5,1.0,1.0,0.0,2017-11-14,0,628 days
6404,2019,2019-08-11,14,Internacional,Odair Hellmann,7.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,6,3,5,1.0,1.0,0.0,2017-11-14,0,635 days
6410,2019,2019-08-17,15,Internacional,Odair Hellmann,8.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,7,3,5,1.0,1.0,0.0,2017-11-14,0,641 days
6424,2019,2019-08-25,16,Internacional,Odair Hellmann,7.0,1.0,3.0,2.0,-1.0,1,0,0,2,1,2,7,3,6,1.0,1.0,0.0,2017-11-14,0,649 days
6434,2019,2019-09-01,17,Internacional,Odair Hellmann,7.0,3.0,5.0,2.0,1.0,0,0,1,2,1,2,8,3,6,1.0,1.0,0.0,2017-11-14,0,656 days
6444,2019,2019-09-08,18,Internacional,Odair Hellmann,6.0,1.0,1.0,0.0,1.0,0,0,1,1,1,3,9,3,6,1.0,1.0,0.0,2017-11-14,0,663 days
6455,2019,2019-09-15,19,Internacional,Odair Hellmann,6.0,3.0,4.0,1.0,2.0,0,0,1,1,0,4,10,3,6,1.0,1.0,0.0,2017-11-14,0,670 days
6464,2019,2019-09-22,20,Internacional,Odair Hellmann,4.0,1.0,1.0,0.0,1.0,0,0,1,1,0,4,11,3,6,1.0,1.0,0.0,2017-11-14,0,677 days
6472,2019,2019-09-26,21,Internacional,Odair Hellmann,4.0,1.0,4.0,3.0,-2.0,1,0,0,1,0,4,11,3,7,1.0,1.0,0.0,2017-11-14,0,681 days
6482,2019,2019-09-29,22,Internacional,Odair Hellmann,5.0,1.0,2.0,1.0,0.0,0,1,0,1,1,3,11,4,7,1.0,1.0,0.0,2017-11-14,0,684 days
6494,2019,2019-10-06,23,Internacional,Odair Hellmann,5.0,1.0,2.0,1.0,0.0,0,1,0,1,2,2,11,5,7,1.0,1.0,0.0,2017-11-14,0,691 days
6501,2019,2019-10-10,24,Internacional,Odair Hellmann,6.0,0.0,1.0,1.0,-1.0,1,0,0,2,2,1,11,5,8,1.0,2.0,1.0,2017-11-14,0,695 days
6513,2019,2019-10-13,25,Internacional,Ricardo Colbachini,6.0,0.0,0.0,0.0,0.0,0,1,0,2,3,0,11,6,8,2.0,2.0,0.0,2019-10-10,1,3 days
6528,2019,2019-10-18,26,Internacional,Ricardo Colbachini,7.0,2.0,2.0,0.0,2.0,0,0,1,1,3,1,12,6,8,2.0,2.0,0.0,2019-10-10,1,8 days
6533,2019,2019-10-20,27,Internacional,Ricardo Colbachini,6.0,0.0,1.0,1.0,-1.0,1,0,0,2,2,1,12,6,9,2.0,3.0,1.0,2019-10-10,1,10 days
6542,2019,2019-10-27,28,Internacional,Zé Ricardo,6.0,3.0,5.0,2.0,1.0,0,0,1,2,1,2,13,6,9,3.0,3.0,0.0,2019-10-21,0,6 days
6558,2019,2019-11-01,29,Internacional,Zé Ricardo,5.0,1.0,2.0,1.0,0.0,0,1,0,1,2,2,13,7,9,3.0,3.0,0.0,2019-10-21,0,11 days
6565,2019,2019-11-03,30,Internacional,Zé Ricardo,6.0,0.0,2.0,2.0,-2.0,1,0,0,2,1,2,13,7,10,3.0,3.0,0.0,2019-10-21,0,13 days
6576,2019,2019-11-07,31,Internacional,Zé Ricardo,7.0,0.0,2.0,2.0,-2.0,1,0,0,3,1,1,13,7,11,3.0,3.0,0.0,2019-10-21,0,17 days
6582,2019,2019-11-10,32,Internacional,Zé Ricardo,8.0,2.0,3.0,1.0,1.0,0,0,1,2,1,2,14,7,11,3.0,3.0,0.0,2019-10-21,0,20 days
6596,2019,2019-11-17,33,Internacional,Zé Ricardo,7.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,14,8,11,3.0,3.0,0.0,2019-10-21,0,27 days
6607,2019,2019-11-24,34,Internacional,Zé Ricardo,7.0,2.0,4.0,2.0,0.0,0,1,0,2,2,1,14,9,11,3.0,3.0,0.0,2019-10-21,0,34 days
6611,2019,2019-11-27,35,Internacional,Zé Ricardo,7.0,1.0,3.0,2.0,-1.0,1,0,0,2,2,1,14,9,12,3.0,3.0,0.0,2019-10-21,0,37 days
6620,2019,2019-11-30,36,Internacional,Zé Ricardo,8.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,15,9,12,3.0,3.0,0.0,2019-10-21,0,40 days
6634,2019,2019-12-04,37,Internacional,Zé Ricardo,7.0,1.0,3.0,2.0,-1.0,1,0,0,2,2,1,15,9,13,3.0,3.0,0.0,2019-10-21,0,44 days
6640,2019,2019-12-08,38,Internacional,Zé Ricardo,8.0,2.0,3.0,1.0,1.0,0,0,1,2,1,2,16,9,13,3.0,4.0,1.0,2019-10-21,0,48 days
6278,2019,2019-04-29,1,Palmeiras,Luiz Felipe Scolari,1.0,4.0,4.0,0.0,4.0,0,0,1,0,0,1,1,0,0,3.0,3.0,0.0,2018-08-03,0,269 days
6280,2019,2019-05-01,2,Palmeiras,Luiz Felipe Scolari,1.0,1.0,2.0,1.0,0.0,0,1,0,0,1,1,1,1,0,3.0,3.0,0.0,2018-08-03,0,271 days
6290,2019,2019-05-05,3,Palmeiras,Luiz Felipe Scolari,4.0,1.0,1.0,0.0,1.0,0,0,1,0,1,2,2,1,0,3.0,3.0,0.0,2018-08-03,0,275 days
6306,2019,2019-05-12,4,Palmeiras,Luiz Felipe Scolari,2.0,2.0,2.0,0.0,2.0,0,0,1,0,1,3,3,1,0,3.0,3.0,0.0,2018-08-03,0,282 days
6312,2019,2019-05-19,5,Palmeiras,Luiz Felipe Scolari,1.0,4.0,4.0,0.0,4.0,0,0,1,0,1,4,4,1,0,3.0,3.0,0.0,2018-08-03,0,289 days
6320,2019,2019-05-25,6,Palmeiras,Luiz Felipe Scolari,1.0,1.0,1.0,0.0,1.0,0,0,1,0,1,4,5,1,0,3.0,3.0,0.0,2018-08-03,0,295 days
6336,2019,2019-06-03,7,Palmeiras,Luiz Felipe Scolari,1.0,2.0,3.0,1.0,1.0,0,0,1,0,0,5,6,1,0,3.0,3.0,0.0,2018-08-03,0,304 days
6341,2019,2019-06-08,8,Palmeiras,Luiz Felipe Scolari,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,5,7,1,0,3.0,3.0,0.0,2018-08-03,0,309 days
6358,2019,2019-06-14,9,Palmeiras,Luiz Felipe Scolari,1.0,2.0,2.0,0.0,2.0,0,0,1,0,0,5,8,1,0,3.0,3.0,0.0,2018-08-03,0,315 days
6362,2019,2019-07-14,10,Palmeiras,Luiz Felipe Scolari,1.0,1.0,2.0,1.0,0.0,0,1,0,0,1,4,8,2,0,3.0,3.0,0.0,2018-08-03,0,345 days
6373,2019,2019-07-21,11,Palmeiras,Luiz Felipe Scolari,1.0,0.0,2.0,2.0,-2.0,1,0,0,1,1,3,8,2,1,3.0,3.0,0.0,2018-08-03,0,352 days
6380,2019,2019-07-27,12,Palmeiras,Luiz Felipe Scolari,1.0,1.0,2.0,1.0,0.0,0,1,0,1,2,2,8,3,1,3.0,3.0,0.0,2018-08-03,0,358 days
6397,2019,2019-08-05,13,Palmeiras,Luiz Felipe Scolari,2.0,1.0,2.0,1.0,0.0,0,1,0,1,3,1,8,4,1,3.0,3.0,0.0,2018-08-03,0,367 days
6405,2019,2019-08-11,14,Palmeiras,Luiz Felipe Scolari,2.0,2.0,4.0,2.0,0.0,0,1,0,1,4,0,8,5,1,3.0,3.0,0.0,2018-08-03,0,373 days
6415,2019,2019-08-18,15,Palmeiras,Luiz Felipe Scolari,2.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,8,6,1,3.0,4.0,1.0,2018-08-03,0,380 days
6429,2019,2019-09-11,16,Palmeiras,Mano Menezes,3.0,3.0,3.0,0.0,3.0,0,0,1,0,4,1,9,6,1,4.0,4.0,0.0,2019-09-03,0,8 days
6435,2019,2019-09-01,17,Palmeiras,Luiz Felipe Scolari,3.0,0.0,3.0,3.0,-3.0,1,0,0,1,3,1,9,6,2,4.0,4.0,0.0,2018-08-03,0,394 days
6445,2019,2019-09-08,18,Palmeiras,Mano Menezes,3.0,2.0,3.0,1.0,1.0,0,0,1,1,2,2,10,6,2,4.0,4.0,0.0,2019-09-03,0,5 days
6452,2019,2019-09-15,19,Palmeiras,Mano Menezes,3.0,1.0,1.0,0.0,1.0,0,0,1,1,1,3,11,6,2,4.0,4.0,0.0,2019-09-03,0,12 days
6465,2019,2019-09-22,20,Palmeiras,Mano Menezes,2.0,1.0,1.0,0.0,1.0,0,0,1,1,0,4,12,6,2,4.0,4.0,0.0,2019-09-03,0,19 days
6474,2019,2019-09-27,21,Palmeiras,Mano Menezes,2.0,6.0,8.0,2.0,4.0,0,0,1,1,0,4,13,6,2,4.0,4.0,0.0,2019-09-03,0,24 days
6482,2019,2019-09-29,22,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0,0,1,4,13,7,2,4.0,4.0,0.0,2019-09-03,0,26 days
6496,2019,2019-10-06,23,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0,0,2,3,13,8,2,4.0,4.0,0.0,2019-09-03,0,33 days
6506,2019,2019-10-10,24,Palmeiras,Mano Menezes,2.0,0.0,2.0,2.0,-2.0,1,0,0,1,2,2,13,8,3,4.0,4.0,0.0,2019-09-03,0,37 days
6512,2019,2019-10-13,25,Palmeiras,Mano Menezes,3.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,14,8,3,4.0,4.0,0.0,2019-09-03,0,40 days
6524,2019,2019-10-17,26,Palmeiras,Mano Menezes,2.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,15,8,3,4.0,4.0,0.0,2019-09-03,0,44 days
6537,2019,2019-10-21,27,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0,1,2,2,15,9,3,4.0,4.0,0.0,2019-09-03,0,48 days
6548,2019,2019-10-27,28,Palmeiras,Mano Menezes,2.0,2.0,3.0,1.0,1.0,0,0,1,1,1,3,16,9,3,4.0,4.0,0.0,2019-09-03,0,54 days
6551,2019,2019-10-30,29,Palmeiras,Mano Menezes,2.0,3.0,3.0,0.0,3.0,0,0,1,0,1,4,17,9,3,4.0,4.0,0.0,2019-09-03,0,57 days
6561,2019,2019-11-02,30,Palmeiras,Mano Menezes,2.0,1.0,1.0,0.0,1.0,0,0,1,0,1,4,18,9,3,4.0,4.0,0.0,2019-09-03,0,60 days
6571,2019,2019-11-06,31,Palmeiras,Mano Menezes,2.0,2.0,3.0,1.0,1.0,0,0,1,0,1,4,19,9,3,4.0,4.0,0.0,2019-09-03,0,64 days
6581,2019,2019-11-09,32,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0,0,1,4,19,10,3,4.0,4.0,0.0,2019-09-03,0,67 days
6594,2019,2019-11-17,33,Palmeiras,Mano Menezes,2.0,1.0,2.0,1.0,0.0,0,1,0,0,2,3,19,11,3,4.0,4.0,0.0,2019-09-03,0,75 days
6604,2019,2019-11-24,34,Palmeiras,Mano Menezes,2.0,1.0,3.0,2.0,-1.0,1,0,0,1,2,2,19,11,4,4.0,4.0,0.0,2019-09-03,0,82 days
6617,2019,2019-11-28,35,Palmeiras,Mano Menezes,3.0,0.0,1.0,1.0,-1.0,1,0,0,2,2,1,19,11,5,4.0,4.0,0.0,2019-09-03,0,86 days
6622,2019,2019-12-01,36,Palmeiras,Mano Menezes,3.0,1.0,4.0,3.0,-2.0,1,0,0,3,2,0,19,11,6,4.0,5.0,1.0,2019-09-03,0,89 days
6636,2019,2019-12-05,37,Palmeiras,Andrey Lopes,3.0,5.0,6.0,1.0,4.0,0,0,1,3,1,1,20,11,6,5.0,5.0,0.0,2019-12-02,1,3 days
6641,2019,2019-12-08,38,Palmeiras,Andrey Lopes,3.0,2.0,2.0,0.0,2.0,0,0,1,3,0,2,21,11,6,5.0,6.0,1.0,2019-12-02,1,6 days
6270,2019,2019-04-27,1,São Paulo,Cuca,5.0,2.0,2.0,0.0,2.0,0,0,1,0,0,1,1,0,0,3.0,3.0,0.0,2019-04-01,0,26 days
6286,2019,2019-05-02,2,São Paulo,Cuca,5.0,2.0,3.0,1.0,1.0,0,0,1,0,0,2,2,0,0,3.0,3.0,0.0,2019-04-01,0,31 days
6294,2019,2019-05-05,3,São Paulo,Cuca,1.0,1.0,2.0,1.0,0.0,0,1,0,0,1,2,2,1,0,3.0,3.0,0.0,2019-04-01,0,34 days
6309,2019,2019-05-13,4,São Paulo,Cuca,3.0,1.0,1.0,0.0,1.0,0,0,1,0,1,3,3,1,0,3.0,3.0,0.0,2019-04-01,0,42 days
6313,2019,2019-05-19,5,São Paulo,Cuca,3.0,0.0,0.0,0.0,0.0,0,1,0,0,2,3,3,2,0,3.0,3.0,0.0,2019-04-01,0,48 days
6325,2019,2019-05-27,6,São Paulo,Cuca,3.0,0.0,1.0,1.0,-1.0,1,0,0,1,2,2,3,2,1,3.0,3.0,0.0,2019-04-01,0,56 days
6334,2019,2019-06-02,7,São Paulo,Cuca,4.0,1.0,2.0,1.0,0.0,0,1,0,1,3,1,3,3,1,3.0,3.0,0.0,2019-04-01,0,62 days
